name,expr,n_vars,n_pdn,n_pun,n_common_neg,total,pdn_ok,pun_ok,complete
P232,!b*!c+!a*!c+!a*!b+d,4,6,6,3,18,True,True,True
P233,a*!b*!c+!a*b*!c+!a*!b*c+d,4,8,15,3,29,True,True,True
P234,!a*!c+!a*!b+d,4,4,4,3,14,True,True,True
P235,!a*b*!c+!a*!b*c+d,4,6,6,3,18,True,True,True
P238,!a*!b+d,3,5,4,2,13,True,True,True
P239,!a*!b*c+d,4,4,4,2,12,True,True,True
P254,!a*!b*!c+d,4,4,4,3,14,True,True,True
P255,d,1,,5,,,False,True,False
P278,!a*!b*!c*!d+c*d+b*d+a*d+b*c+a*c+a*b,4,19,10,4,37,True,True,True
P279,c*d+b*d+a*d+b*c+a*c+a*b,4,9,11,0,20,True,True,True
P280,!b*!c*!d+c*d+a*d+a*c+!a*b,4,12,9,4,29,True,True,True
P281,c*d+b*d+b*c+a*!b+!a*b,4,8,9,2,21,True,True,True
P282,!a*!c*!d+c*d+a*d+a*c+!a*b,4,9,8,3,23,True,True,True
P283,c*d+a*d+a*c+!a*b,4,8,9,1,19,True,True,True
P286,!a*!b*!c*!d+c*d+b*d+a*d+b*c+a*c,4,10,14,4,32,True,True,True
P287,c*d+b*d+a*d+b*c+a*c,4,7,7,0,14,True,True,True
P296,!b*!c*!d+a*d+b*c+!a*c+!a*b,4,11,13,4,32,True,True,True
P297,a*!b*!c+a*d+b*c+!a*c+!a*b,4,9,11,3,26,True,True,True
P298,!a*!d+c*d+b*d+a*d+b*c,4,8,10,3,24,True,True,True
P299,a*d+b*c+!a*c+!a*b,4,7,8,1,17,True,True,True
P300,!b*!c*!d+b*d+a*d+b*c+!a*c,4,9,11,4,28,True,True,True
P301,a*!b*!c+c*d+b*d+b*c+!a*c,4,9,10,3,25,True,True,True
P302,!a*!b*!d+c*d+b*d+a*d+b*c,4,9,10,3,25,True,True,True
P303,b*d+a*d+b*c+!a*c,4,6,5,1,13,True,True,True
P316,!b*!c*!d+c*d+b*d+a*d+b*c,4,9,11,3,26,True,True,True
P317,a*!b*!c+c*d+b*d+b*c,4,9,9,2,22,True,True,True
P318,!a*!b*!c*!d+c*d+b*d+a*d+b*c,4,10,12,4,30,True,True,True
P319,c*d+b*d+a*d+b*c,4,6,6,0,12,True,True,True
P360,!b*!c*!d+!a*b*!c+!a*!b*c+a*b*c+c*d+a*d,4,17,11,4,36,True,True,True
P361,a*!b*!c+!a*b*!c+!a*!b*c+a*b*c+c*d+a*d,4,11,12,3,29,True,True,True
P362,!a*!c*!d+!a*!b*c+a*b*c+b*d+a*d,4,11,10,4,29,True,True,True
P363,!a*b*!c+!a*!b*c+a*b*c+c*d+a*d,4,11,9,3,26,True,True,True
P366,!a*!b*!d+a*b*c+c*d+b*d+a*d,4,13,14,4,35,True,True,True
P367,!a*!b*c+a*b*c+b*d+a*d,4,9,8,2,21,True,True,True
P382,!a*!b*!c*!d+a*b*c+c*d+b*d+a*d,4,18,10,4,36,True,True,True
P383,a*b*c+c*d+b*d+a*d,4,5,5,0,10,True,True,True
P384,!c*!d+a*d+!b*c+!a*b,4,8,8,4,24,True,True,True
P385,c*d+a*!c+!b*c+!a*b,4,8,9,3,23,True,True,True
P386,!a*!d+c*d+a*d+b*!c+!b*c,4,9,12,4,29,True,True,True
P387,a*d+b*!c+!b*c+!a*c,4,8,10,3,24,True,True,True
P390,!a*!b*!d+a*b*!c+b*d+a*d+!b*c+!a*c,4,12,11,4,31,True,True,True
P391,a*b*!c+b*d+a*d+!b*c+!a*c,4,11,11,3,28,True,True,True
P392,!b*!d+c*d+a*d+!a*b,4,8,7,3,21,True,True,True
P393,b*d+!b*c+a*!b+!a*b,4,6,7,2,17,True,True,True
P394,!a*!d+b*d+a*d+!b*c,4,7,11,3,24,True,True,True
P395,a*d+!b*c+!a*b,4,6,8,2,18,True,True,True
P398,!a*!b*!d+b*d+a*d+!b*c+!a*c,4,13,10,3,29,True,True,True
P399,b*d+a*d+!b*c+!a*c,4,8,8,2,20,True,True,True
P406,!a*!b*!c*!d+a*b*!c+a*!b*c+!a*b*c+c*d+b*d+a*d,4,,12,,,False,True,False
P407,a*b*!c+a*!b*c+!a*b*c+c*d+b*d+a*d,4,15,13,3,34,True,True,True
P408,!b*!c*!d+c*d+b*d+a*!b+!a*b,4,9,8,4,25,True,True,True
P409,c*d+b*d+a*!b+!a*b,4,7,8,2,19,True,True,True
P410,!a*!c*!d+a*!b*c+c*d+a*d+!a*b,4,15,9,4,32,True,True,True
P411,a*!b*c+c*d+a*d+!a*b,4,8,11,2,23,True,True,True
P414,!a*!b*!c*!d+a*!b*c+!a*b*c+c*d+b*d+a*d,4,19,,,,True,False,False
P415,a*!b*c+!a*b*c+c*d+b*d+a*d,4,9,12,2,25,True,True,True
P424,!b*!c*!d+a*d+!a*c+!a*b,4,10,10,4,28,True,True,True
P425,a*!b*!c+a*d+!a*c+!a*b,4,9,10,3,25,True,True,True
P426,!a*!d+c*d+b*d+a*d,4,6,7,2,17,True,True,True
P427,a*d+!a*c+!a*b,4,5,5,1,12,True,True,True
P428,!b*!c*!d+b*d+a*d+!a*c,4,10,10,4,28,True,True,True
P429,a*!b*!c+c*d+b*d+!a*c,4,8,8,3,22,True,True,True
P430,!a*!b*!d+b*d+a*d+!a*c,4,9,15,3,30,True,True,True
P431,b*d+a*d+!a*c,4,5,5,1,12,True,True,True
P444,!b*!c*!d+!a*b*c+c*d+b*d+a*d,4,14,9,4,31,True,True,True
P445,a*!b*!c+!a*b*c+c*d+b*d,4,11,9,3,26,True,True,True
P446,!a*!b*!c*!d+!a*b*c+c*d+b*d+a*d,4,10,9,4,27,True,True,True
P447,!a*b*c+c*d+b*d+a*d,4,7,7,1,16,True,True,True
P488,!b*!c*!d+!a*b*!c+!a*!b*c+c*d+a*d,4,11,10,4,29,True,True,True
P489,a*!b*!c+!a*b*!c+!a*!b*c+c*d+a*d,4,14,11,3,31,True,True,True
P490,!a*!c*!d+!a*!b*c+b*d+a*d,4,10,8,4,26,True,True,True
P491,!a*b*!c+!a*!b*c+c*d+a*d,4,15,9,3,30,True,True,True
P494,!a*!b*!d+c*d+b*d+a*d,4,7,7,3,20,True,True,True
P495,!a*!b*c+b*d+a*d,4,6,6,2,16,True,True,True
P510,!a*!b*!c*!d+c*d+b*d+a*d,4,8,8,4,24,True,True,True
P511,c*d+b*d+a*d,4,4,4,0,8,True,True,True
P552,!b*!c*!d+c*d+b*d+b*c+!a,4,10,8,4,26,True,True,True
P553,a*!b*!c*!d+c*d+b*d+!a*d+b*c+!a*c+!a*b,4,17,11,4,36,True,True,True
P554,c*d+b*d+b*c+!a,4,6,6,1,14,True,True,True
P555,c*d+b*d+!a*d+b*c+!a*c+!a*b,4,11,10,1,23,True,True,True
P556,!b*!c*!d+c*d+b*d+b*c+!a*!b,4,9,8,4,25,True,True,True
P557,a*!b*!c*!d+c*d+b*d+!a*d+b*c+!a*c,4,15,9,4,32,True,True,True
P558,c*d+b*d+b*c+!a*!b,4,7,7,2,18,True,True,True
P559,c*d+b*d+!a*d+b*c+!a*c,4,6,9,1,17,True,True,True
P572,!b*!c*!d+c*d+b*d+!a*d+b*c,4,12,8,4,28,True,True,True
P573,a*!b*!c*!d+c*d+b*d+!a*d+b*c,4,10,12,4,30,True,True,True
P574,!a*!b*!c+c*d+b*d+b*c,4,9,9,3,24,True,True,True
P575,c*d+b*d+!a*d+b*c,4,6,7,1,15,True,True,True
P576,!c*!d+!a*d+!b*c+a*b,4,8,8,4,24,True,True,True
P577,a*!d+c*d+!a*d+b*!c+!b*c,4,9,10,4,27,True,True,True
P578,c*d+!a*!c+!b*c+a*b,4,8,9,3,23,True,True,True
P579,!a*d+b*!c+!b*c+a*c,4,7,9,3,22,True,True,True
P582,b*d+!b*c+!a*!b+a*b,4,7,7,2,18,True,True,True
P583,!a*d+!b*c+a*b,4,6,7,2,17,True,True,True
P584,!b*!d+c*d+b*d+!a*!c+a*c,4,9,10,4,27,True,True,True
P585,a*!b*!d+!a*b*!c+b*d+!a*d+!b*c+a*c,4,13,11,4,32,True,True,True
P586,b*d+!a*!c+!b*c+a*c,4,8,8,3,22,True,True,True
P587,!a*b*!c+b*d+!a*d+!b*c+a*c,4,12,17,4,37,True,True,True
P590,b*d+a*c+!a*!b,4,6,7,2,17,True,True,True
P591,b*d+!a*d+!b*c+a*c,4,9,7,2,20,True,True,True
P596,!b*!c*!d+!a*d+a*c+a*b,4,10,9,4,27,True,True,True
P597,a*!d+c*d+b*d+!a*d,4,6,6,2,16,True,True,True
P598,!a*!b*!c+!a*d+a*c+a*b,4,9,8,3,23,True,True,True
P599,!a*d+a*c+a*b,4,5,5,1,12,True,True,True
P600,a*!b*!d+c*d+b*d+!a*!c+a*c,4,9,9,4,26,True,True,True
P601,a*!b*!d+!a*b*!c+b*d+!a*d+a*c,4,10,10,4,28,True,True,True
P602,c*d+b*d+!a*!c+a*c,4,7,7,2,18,True,True,True
P603,!a*b*!c+b*d+!a*d+a*c,4,8,9,2,21,True,True,True
P604,!b*!c*!d+b*d+!a*d+a*c,4,9,10,4,27,True,True,True
P605,a*!b*!d+b*d+!a*d+a*c,4,8,10,3,24,True,True,True
P606,!a*!b*!c+c*d+b*d+a*c,4,8,8,3,22,True,True,True
P607,b*d+!a*d+a*c,4,5,5,1,12,True,True,True
P616,!b*!c*!d+a*b*c+c*d+b*d+!a*!c+!a*!b,4,17,11,4,36,True,True,True
P617,a*!b*!c*!d+!a*b*!c+!a*!b*c+a*b*c+c*d+b*d+!a*d,4,15,13,4,36,True,True,True
P618,a*b*c+c*d+b*d+!a*!c+!a*!b,4,9,10,3,25,True,True,True
P619,!a*b*!c+!a*!b*c+a*b*c+c*d+b*d+!a*d,4,14,12,3,32,True,True,True
P620,!b*!c*!d+a*b*c+c*d+b*d+!a*!b,4,15,9,4,32,True,True,True
P621,a*!b*!c*!d+!a*!b*c+a*b*c+c*d+b*d+!a*d,4,19,13,4,40,True,True,True
P622,a*b*c+c*d+b*d+!a*!b,4,10,9,3,25,True,True,True
P623,!a*!b*c+a*b*c+c*d+b*d+!a*d,4,10,11,2,25,True,True,True
P636,!b*!c*!d+a*b*c+c*d+b*d+!a*d,4,10,10,4,28,True,True,True
P637,a*!b*!c*!d+a*b*c+c*d+b*d+!a*d,4,19,12,4,39,True,True,True
P638,!a*!b*!c+a*b*c+c*d+b*d,4,10,9,3,25,True,True,True
P639,a*b*c+c*d+b*d+!a*d,4,7,7,1,16,True,True,True
P640,!c*!d+b*d+!b*c+!a,4,7,7,4,22,True,True,True
P641,a*!c*!d+b*d+!a*d+!b*c+!a*b,4,11,10,4,29,True,True,True
P642,c*d+b*!c+!b*c+!a,4,6,6,3,18,True,True,True
P643,c*d+!a*d+b*!c+!b*c+!a*c,4,9,9,3,24,True,True,True
P644,a*!c*!d+b*d+!b*c+!a*c+!a*!b,4,11,9,4,28,True,True,True
P645,a*!c*!d+b*d+!a*d+!b*c+!a*c,4,10,9,4,27,True,True,True
P646,a*b*!c+b*d+!b*c+!a*c+!a*!b,4,13,11,3,30,True,True,True
P647,a*b*!c+c*d+!a*d+!b*c+!a*c,4,9,13,3,28,True,True,True
P648,!b*!d+c*d+b*d+!a,4,6,6,3,18,True,True,True
P649,a*!b*!d+b*d+!a*d+!b*c+!a*b,4,9,9,3,24,True,True,True
P650,b*d+!b*c+!a,4,5,6,2,15,True,True,True
P651,b*d+!a*d+!b*c+!a*b,4,8,7,2,19,True,True,True
P652,!b*!d+c*d+b*d+!a*d+!a*c,4,10,8,3,24,True,True,True
P653,a*!b*!d+c*d+b*d+!a*d+!a*c,4,9,8,3,23,True,True,True
P654,b*d+!b*c+!a*c+!a*!b,4,7,7,2,18,True,True,True
P655,b*d+!a*d+!b*c+!a*c,4,7,6,2,17,True,True,True
P660,!b*!c*!d+a*b*!c+a*!b*c+!a*b*c+c*d+!a*d,4,15,13,4,36,True,True,True
P661,a*!c*!d+a*!b*c+!a*b*c+b*d+!a*d,4,13,10,4,31,True,True,True
P662,!a*!b*!c+a*b*!c+a*!b*c+!a*b*c+c*d+!a*d,4,15,15,3,36,True,True,True
P663,a*b*!c+a*!b*c+!a*b*c+c*d+!a*d,4,12,9,3,27,True,True,True
P664,a*!b*!d+c*d+b*d+!a*!c+!a*b,4,10,9,4,27,True,True,True
P665,a*!b*!d+c*d+b*d+!a*d+!a*b,4,13,8,3,27,True,True,True
P666,a*!b*c+c*d+b*d+!a*!c+!a*b,4,9,10,3,25,True,True,True
P667,a*!b*c+b*d+!a*d+!a*b,4,8,7,2,19,True,True,True
P668,!b*!c*!d+a*!b*c+!a*b*c+b*d+!a*d,4,13,13,4,34,True,True,True
P669,a*!b*!d+!a*b*c+c*d+b*d+!a*d,4,14,12,3,32,True,True,True
P670,!a*!b*!c+a*!b*c+!a*b*c+c*d+b*d,4,11,13,3,30,True,True,True
P671,a*!b*c+!a*b*c+b*d+!a*d,4,8,9,2,21,True,True,True
P680,!b*!c*!d+c*d+b*d+!a,4,7,7,4,22,True,True,True
P681,a*!b*!c*!d+c*d+b*d+!a*d+!a*c+!a*b,4,18,10,4,36,True,True,True
P682,c*d+b*d+!a,4,4,4,1,10,True,True,True
P683,c*d+b*d+!a*d+!a*c+!a*b,4,8,8,1,18,True,True,True
P684,!b*!c*!d+c*d+b*d+!a*d+!a*c,4,9,8,4,25,True,True,True
P685,a*!b*!c*!d+c*d+b*d+!a*d+!a*c,4,12,11,4,31,True,True,True
P686,c*d+b*d+!a*c+!a*!b,4,6,6,2,16,True,True,True
P687,c*d+b*d+!a*d+!a*c,4,6,6,1,14,True,True,True
P700,!b*!c*!d+!a*b*c+c*d+b*d+!a*d,4,15,10,4,33,True,True,True
P701,a*!b*!c*!d+!a*b*c+c*d+b*d+!a*d,4,12,10,4,30,True,True,True
P702,!a*!b*!c+!a*b*c+c*d+b*d,4,9,7,3,22,True,True,True
P703,!a*b*c+c*d+b*d+!a*d,4,5,5,1,12,True,True,True
P704,!c*!d+b*d+!a*d+!b*c,4,9,7,4,24,True,True,True
P705,a*!c*!d+c*d+!a*d+b*!c+!b*c,4,9,11,4,28,True,True,True
P706,c*d+b*!c+!a*!c+!b*c,4,8,8,3,22,True,True,True
P707,c*d+!a*d+b*!c+!b*c,4,7,7,3,20,True,True,True
P708,a*!c*!d+b*d+!b*c+!a*!b,4,9,9,4,26,True,True,True
P709,a*!c*!d+b*d+!a*d+!b*c,4,8,10,4,26,True,True,True
P710,a*b*!c+b*d+!b*c+!a*!b,4,10,10,3,26,True,True,True
P711,a*b*!c+c*d+!a*d+!b*c,4,9,8,3,23,True,True,True
P712,!b*!d+c*d+b*d+!a*!c,4,11,8,4,27,True,True,True
P713,a*!b*!d+!a*b*!c+b*d+!a*d+!b*c,4,10,11,4,29,True,True,True
P714,b*d+!a*!c+!b*c,4,7,7,3,20,True,True,True
P715,!a*b*!c+b*d+!a*d+!b*c,4,8,11,3,25,True,True,True
P716,!b*!d+c*d+b*d+!a*d,4,7,8,3,21,True,True,True
P717,a*!b*!d+b*d+!a*d+!b*c,4,8,10,3,24,True,True,True
P718,b*d+!b*c+!a*!b,4,6,7,2,17,True,True,True
P719,b*d+!a*d+!b*c,4,5,6,2,15,True,True,True
P724,!b*!c*!d+a*b*!c+a*!b*c+c*d+!a*d,4,12,10,4,30,True,True,True
P725,a*!c*!d+a*!b*c+b*d+!a*d,4,11,10,4,29,True,True,True
P726,!a*!b*!c+a*b*!c+a*!b*c+c*d+!a*d,4,14,13,3,33,True,True,True
P727,a*b*!c+a*!b*c+c*d+!a*d,4,10,7,3,23,True,True,True
P728,a*!b*!d+c*d+b*d+!a*!c,4,9,8,4,25,True,True,True
P729,a*!b*!d+!a*b*!c+c*d+b*d+!a*d,4,18,13,4,39,True,True,True
P730,a*!b*c+c*d+b*d+!a*!c,4,8,7,3,21,True,True,True
P731,!a*b*!c+a*!b*c+b*d+!a*d,4,12,9,3,27,True,True,True
P732,!b*!c*!d+a*!b*c+b*d+!a*d,4,11,8,4,27,True,True,True
